folio,ordenpersona,ordenviaje,proposito,propositovc,origenactividadcomuna,lugaractividadcomuna,actividadempresa,tipoasiento,modoetapa1,cuadrascaminadasdespues,minutoscaminadosdespues,horallegadahora,horallegadaminuto,horavolviosalirhora,horavolviosalirminuto,coord_origenviaje,zona_origenviaje,sector_origenviaje,horasalida,zona_destinoviaje,sector_destinoviaje,horallegada,tiempoviaje,periodo,numeroetapasviaje,horamediaviaje,modoagregado,propositoagregado,factorexpansionv
10882,1,3,Volver a casa,De compras,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,17,15,99,99,"-51.7285051, -72.5115868",1,4.Borde Costero,30-12-1899 17:10:00,20,Centro,30-12-1899 17:15:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:12:30,Transporte privado,Otros,"5,954"
10891,1,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,7,40,7,45,"-51.73181,-72.50888",20,3.Centro,30-12-1899 7:30:00,30,Residencial Central,30-12-1899 7:40:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:35:00,Transporte privado,Otros,"5,103"
10891,1,2,Trabajo,No aplica,Puerto Natales,Puerto natales,Sector Publico,Chofer,Auto,0,1,8,0,12,45,"-51.7354736, -72.4980375",30,2.Residencial Central,30-12-1899 7:45:00,4,Centro,30-12-1899 8:00:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 7:52:30,Transporte privado,Trabajo,"5,103"
10891,1,3,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,13,0,13,5,"-51.7270841, -72.5064742",4,3.Centro,30-12-1899 12:45:00,30,Residencial Central,30-12-1899 13:00:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 12:52:30,Transporte privado,Otros,"5,103"
10891,1,4,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,13,15,14,15,"-51.7354736, -72.4980375",30,2.Residencial Central,30-12-1899 13:05:00,20,Centro,30-12-1899 13:15:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:10:00,Transporte privado,Otros,"5,103"
10891,1,5,Trabajo,No aplica,Puerto Natales,Puerto natales,Sector Publico,Chofer,Auto,0,1,14,30,17,0,"-51.73181,-72.50888",20,3.Centro,30-12-1899 14:15:00,4,Centro,30-12-1899 14:30:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 14:22:30,Transporte privado,Trabajo,"5,103"
10891,1,6,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,17,15,99,99,"-51.7270841, -72.5064742",4,3.Centro,30-12-1899 17:00:00,20,Centro,30-12-1899 17:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:07:30,Transporte privado,Otros,"5,103"
10891,3,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,7,45,13,0,"-51.73181,-72.50888",20,3.Centro,30-12-1899 7:30:00,16,Residencial Central,30-12-1899 7:45:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 7:37:30,Transporte privado,Estudio,"8,135"
10891,3,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Pasajero,Auto,0,1,13,15,99,99,"-51.7243696, -72.490543",16,2.Residencial Central,30-12-1899 13:00:00,20,Centro,30-12-1899 13:15:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 13:07:30,Transporte privado,Otros,"8,135"
10892,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Salud,Chofer,Auto,0,1,8,0,16,0,"-51.73181,-72.50888",20,3.Centro,30-12-1899 7:50:00,12,Centro,30-12-1899 8:00:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:55:00,Transporte privado,Trabajo,"6,3"
10892,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,16,10,99,99,"-51.7298623, -72.5076615",12,3.Centro,30-12-1899 16:00:00,20,Centro,30-12-1899 16:10:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:05:00,Transporte privado,Otros,"6,3"
10901,1,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Educacion,Chofer,Auto,0,1,8,0,18,30,"-51.73124,-72.50357",21,2.Residencial Central,30-12-1899 7:30:00,22,Centro,30-12-1899 8:00:00,30-12-1899 0:30:00,Punta mañana (7:30-10-30),1,30-12-1899 7:45:00,Transporte privado,Trabajo,"19,563"
10901,1,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,19,0,99,99,"-51.7308451, -72.4982042",22,3.Centro,30-12-1899 18:30:00,21,Residencial Central,30-12-1899 19:00:00,30-12-1899 0:30:00,Punta Tarde (18:00-20:00),1,30-12-1899 18:45:00,Transporte privado,Otros,"19,563"
10902,1,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,0,8,0,8,1,"-51.73124,-72.50357",21,2.Residencial Central,30-12-1899 7:45:00,32,Residencial Sur,30-12-1899 8:00:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 7:52:30,Trasnporte publico,Otros,"10,312"
10902,1,2,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,2,5,8,6,9,30,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 8:01:00,21,Residencial Central,30-12-1899 8:06:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 8:03:30,Trasnporte publico,Otros,"10,312"
10902,1,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Comercio,Desconocido,Taxi colectivo,0,0,9,50,18,0,"-51.73124,-72.50357",21,2.Residencial Central,30-12-1899 9:30:00,22,Centro,30-12-1899 9:50:00,30-12-1899 0:20:00,Punta mañana (7:30-10-30),1,30-12-1899 9:40:00,Trasnporte publico,Trabajo,"10,312"
10902,1,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,0,18,20,99,99,"-51.7306215, -72.4977157",22,3.Centro,30-12-1899 18:00:00,21,Residencial Central,30-12-1899 18:20:00,30-12-1899 0:20:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 18:10:00,Trasnporte publico,Otros,"10,312"
10902,2,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,0,1,7,50,15,0,"-51.73124,-72.50357",21,2.Residencial Central,30-12-1899 7:40:00,32,Residencial Sur,30-12-1899 7:50:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:45:00,Trasnporte publico,Estudio,"15,099"
10902,2,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,2,5,15,30,99,99,"-51.72962, -72.48742",32,5.Residencial Sur,30-12-1899 15:00:00,21,Residencial Central,30-12-1899 15:30:00,30-12-1899 0:30:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:15:00,Trasnporte publico,Otros,"15,099"
10911,2,1,De compras,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,1,5,15,5,15,10,"-51.73083,-72.50055",22,3.Centro,30-12-1899 15:00:00,29,Residencial Central,30-12-1899 15:05:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:02:30,Caminata,Otros,"9,698"
10911,2,2,Volver a casa,De compras,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,1,5,15,15,99,99,"-51.7312102, -72.4994258999999",29,2.Residencial Central,30-12-1899 15:10:00,22,Centro,30-12-1899 15:15:00,30-12-1899 0:05:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:12:30,Caminata,Otros,"9,698"
10911,3,1,Estudio,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,2,10,7,55,13,0,"-51.73083,-72.50055",22,3.Centro,30-12-1899 7:45:00,14,Centro,30-12-1899 7:55:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:50:00,Caminata,Estudio,"7,179"
10911,3,2,Volver a casa,Estudio,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,2,10,13,10,16,45,"-51.728587, -72.4987183",14,3.Centro,30-12-1899 13:00:00,22,Centro,30-12-1899 13:10:00,30-12-1899 0:10:00,Mediodia (11:30-14:00),1,30-12-1899 13:05:00,Caminata,Otros,"7,179"
10911,3,3,Otra,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,2,10,16,55,19,0,"-51.73083,-72.50055",22,3.Centro,30-12-1899 16:45:00,14,Centro,30-12-1899 16:55:00,30-12-1899 0:10:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 16:50:00,Caminata,Otros,"7,179"
10911,3,4,Volver a casa,Otra,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,2,10,19,10,99,99,"-51.728587, -72.4987183",14,3.Centro,30-12-1899 19:00:00,22,Centro,30-12-1899 19:10:00,30-12-1899 0:10:00,Punta Tarde (18:00-20:00),1,30-12-1899 19:05:00,Caminata,Otros,"7,179"
10921,1,1,Tramites,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,30,10,30,11,0,"-51.72935,-72.49244",23,2.Residencial Central,30-12-1899 10:00:00,15,Residencial Central,30-12-1899 10:30:00,30-12-1899 0:30:00,Punta mañana (7:30-10-30),1,30-12-1899 10:15:00,Caminata,Otros,"5,764"
10921,1,2,Volver a casa,Tramites,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,8,30,11,30,15,0,"-51.7262117, -72.4963137",15,2.Residencial Central,30-12-1899 11:00:00,23,Residencial Central,30-12-1899 11:30:00,30-12-1899 0:30:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 11:15:00,Caminata,Otros,"5,764"
10921,1,3,De compras,No aplica,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,11,50,15,50,17,0,"-51.72935,-72.49244",23,2.Residencial Central,30-12-1899 15:00:00,14,Centro,30-12-1899 15:50:00,30-12-1899 0:50:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:25:00,Caminata,Otros,"5,764"
10921,1,4,Volver a casa,De compras,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,11,50,17,50,99,99,"-51.7269644, -72.5013941",14,3.Centro,30-12-1899 17:00:00,23,Residencial Central,30-12-1899 17:50:00,30-12-1899 0:50:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:25:00,Caminata,Otros,"5,764"
10921,2,1,Trabajo,No aplica,Puerto Natales,Puerto natales,Educacion,Desconocido,Enteramente a pie,9,10,8,0,15,0,"-51.72935,-72.49244",23,2.Residencial Central,30-12-1899 7:50:00,15,Residencial Central,30-12-1899 8:00:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 7:55:00,Caminata,Trabajo,"10,312"
10921,2,2,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,9,15,15,15,17,30,"-51.7262608, -72.4977428",15,2.Residencial Central,30-12-1899 15:00:00,23,Residencial Central,30-12-1899 15:15:00,30-12-1899 0:15:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 15:07:30,Caminata,Otros,"10,312"
10921,2,3,Trabajo,No aplica,Puerto Natales,Puerto natales,Educacion,Desconocido,Enteramente a pie,9,20,17,50,20,0,"-51.72935,-72.49244",23,2.Residencial Central,30-12-1899 17:30:00,15,Residencial Central,30-12-1899 17:50:00,30-12-1899 0:20:00,"Fuera de Punta (10:30-11:30, 14:00-18:00)",1,30-12-1899 17:40:00,Caminata,Trabajo,"10,312"
10921,2,4,Volver a casa,Trabajo,Puerto Natales,Puerto natales,,Desconocido,Enteramente a pie,9,15,20,15,99,99,"-51.7262608, -72.4977428",15,2.Residencial Central,30-12-1899 20:00:00,23,Residencial Central,30-12-1899 20:15:00,30-12-1899 0:15:00,Punta Tarde (18:00-20:00),1,30-12-1899 20:07:30,Caminata,Otros,"10,312"
10932,1,1,Tramites,No aplica,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,1,2,10,40,12,0,"-51.72718,-72.48034",25,6.Residencial Oriente,30-12-1899 10:30:00,5,Residencial Norte,30-12-1899 10:40:00,30-12-1899 0:10:00,Punta mañana (7:30-10-30),1,30-12-1899 10:35:00,Trasnporte publico,Otros,"9,148"
10932,1,2,Volver a casa,Tramites,Puerto Natales,Puerto natales,,Desconocido,Taxi colectivo,1,2,12,15,99,99,"-51.726656, -72.501669",5,1.Residencial Norte,30-12-1899 12:00:00,25,Residencial Oriente,30-12-1899 12:15:00,30-12-1899 0:15:00,Mediodia (11:30-14:00),1,30-12-1899 12:07:30,Trasnporte publico,Otros,"9,148"
10941,1,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,0,8,0,8,15,"-51.73383,-72.50601",27,4.Borde Costero,30-12-1899 7:45:00,32,Residencial Sur,30-12-1899 8:00:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 7:52:30,Transporte privado,Otros,"12,175"
10941,1,2,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,8,30,99,99,"-51.730652, -72.488131",32,5.Residencial Sur,30-12-1899 8:15:00,27,Borde Costero,30-12-1899 8:30:00,30-12-1899 0:15:00,Punta mañana (7:30-10-30),1,30-12-1899 8:22:30,Transporte privado,Otros,"12,175"
10942,1,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Pasajero,Auto,0,0,8,0,8,1,"-51.73383,-72.50601",27,4.Borde Costero,30-12-1899 7:55:00,32,Residencial Sur,30-12-1899 8:00:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 7:57:30,Transporte privado,Otros,"10,942"
10942,1,2,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Pasajero,Auto,0,0,8,10,99,99,"-51.730652, -72.488131",32,5.Residencial Sur,30-12-1899 8:01:00,27,Borde Costero,30-12-1899 8:10:00,30-12-1899 0:09:00,Punta mañana (7:30-10-30),1,30-12-1899 8:05:30,Transporte privado,Otros,"10,942"
10942,2,1,Buscar o dejar a alguien,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,0,8,0,8,1,"-51.73383,-72.50601",27,4.Borde Costero,30-12-1899 7:55:00,14,Centro,30-12-1899 8:00:00,30-12-1899 0:05:00,Punta mañana (7:30-10-30),1,30-12-1899 7:57:30,Transporte privado,Otros,"12,175"
10942,2,2,Volver a casa,Buscar o dejar a alguien,Puerto Natales,Puerto natales,,Chofer,Auto,0,0,8,10,99,99,"-51.727004,-72.501259",14,3.Centro,30-12-1899 8:01:00,27,Borde Costero,30-12-1899 8:10:00,30-12-1899 0:09:00,Punta mañana (7:30-10-30),1,30-12-1899 8:05:30,Transporte privado,Otros,"12,175"
10951,1,1,De salud,No aplica,Puerto Natales,Puerto natales,,Chofer,Auto,0,1,11,45,16,45,"-51.73331,-72.50619",27,4.Borde Costero,30-12-1899 10:20:00,25,Residencial Oriente,30-12-1899 11:45:00,30-12-1899 1:25:00,Punta mañana (7:30-10-30),1,30-12-1899 11:02:30,Transporte privado,Otros,"14,975"
